"H1","H2","H3","H4","procedure"
0.502197265625,0.68487548828125,0.4188232421875,0.51361083984375,"graphicalMCP"
0.80126953125,0.71173095703125,0.40142822265625,0.4388427734375,"graphicalMCP"
0.78955078125,0.63116455078125,0.55926513671875,0.5399169921875,"graphicalMCP"
0.61688232421875,0.78656005859375,0.5428466796875,0.5611572265625,"graphicalMCP"
0.53228759765625,0.76641845703125,0.4970703125,0.4970703125,"graphicalMCP"
0.5296630859375,0.78729248046875,0.44598388671875,0.44537353515625,"graphicalMCP"
0.66168212890625,0.46514892578125,0.367431640625,0.32196044921875,"graphicalMCP"
0.64129638671875,0.68292236328125,0.42144775390625,0.39276123046875,"graphicalMCP"
0.5908203125,0.70751953125,0.38690185546875,0.5648193359375,"graphicalMCP"
0.609130859375,0.63043212890625,0.55609130859375,0.3841552734375,"graphicalMCP"
0.56365966796875,0.77490234375,0.5003662109375,0.58538818359375,"graphicalMCP"
0.6151123046875,0.754638671875,0.47698974609375,0.42608642578125,"graphicalMCP"
0.4793701171875,0.58837890625,0.32122802734375,0.3997802734375,"graphicalMCP"
0.7188720703125,0.49853515625,0.43896484375,0.396728515625,"graphicalMCP"
0.5828857421875,0.64508056640625,0.49224853515625,0.4578857421875,"graphicalMCP"
0.80841064453125,0.55865478515625,0.619873046875,0.501953125,"graphicalMCP"
0.60504150390625,0.8603515625,0.54254150390625,0.59503173828125,"graphicalMCP"
0.696533203125,0.58074951171875,0.56536865234375,0.36920166015625,"graphicalMCP"
0.84173583984375,0.66009521484375,0.69500732421875,0.60272216796875,"graphicalMCP"
0.50213623046875,0.57830810546875,0.328125,0.524169921875,"graphicalMCP"
0.495849609375,0.74871826171875,0.45147705078125,0.52557373046875,"graphicalMCP"
0.5872802734375,0.65301513671875,0.38104248046875,0.35699462890625,"graphicalMCP"
0.594482421875,0.56427001953125,0.51129150390625,0.51385498046875,"graphicalMCP"
0.7669677734375,0.7613525390625,0.640625,0.50372314453125,"graphicalMCP"
0.83770751953125,0.5794677734375,0.5072021484375,0.400146484375,"graphicalMCP"
0.72479248046875,0.50048828125,0.55523681640625,0.37469482421875,"graphicalMCP"
0.58416748046875,0.6336669921875,0.542236328125,0.57659912109375,"graphicalMCP"
0.517333984375,0.85125732421875,0.42779541015625,0.682373046875,"graphicalMCP"
0.66778564453125,0.53485107421875,0.56475830078125,0.404541015625,"graphicalMCP"
0.84197998046875,0.86212158203125,0.75030517578125,0.59197998046875,"graphicalMCP"
0.70355224609375,0.5047607421875,0.45367431640625,0.4434814453125,"graphicalMCP"
0.49298095703125,0.69873046875,0.423095703125,0.54888916015625,"graphicalMCP"
0.64862060546875,0.68377685546875,0.54437255859375,0.60186767578125,"graphicalMCP"
0.47833251953125,0.67755126953125,0.34356689453125,0.42877197265625,"graphicalMCP"
0.636474609375,0.73992919921875,0.58087158203125,0.66033935546875,"graphicalMCP"
0.72052001953125,0.56585693359375,0.572021484375,0.37359619140625,"graphicalMCP"
0.5504150390625,0.67120361328125,0.50848388671875,0.512451171875,"graphicalMCP"
0.55621337890625,0.648681640625,0.44781494140625,0.39349365234375,"graphicalMCP"
0.7685546875,0.59716796875,0.66180419921875,0.4818115234375,"graphicalMCP"
0.47967529296875,0.73760986328125,0.35150146484375,0.616455078125,"graphicalMCP"
0.6253662109375,0.83673095703125,0.5640869140625,0.66400146484375,"graphicalMCP"
0.6077880859375,0.78826904296875,0.446533203125,0.67230224609375,"graphicalMCP"
0.8282470703125,0.58526611328125,0.41937255859375,0.545654296875,"graphicalMCP"
0.70892333984375,0.64520263671875,0.397705078125,0.58636474609375,"graphicalMCP"
0.69195556640625,0.6837158203125,0.5101318359375,0.503662109375,"graphicalMCP"
0.47564697265625,0.5987548828125,0.352294921875,0.513916015625,"graphicalMCP"
0.47882080078125,0.44482421875,0.3255615234375,0.380615234375,"graphicalMCP"
0.85491943359375,0.59832763671875,0.64947509765625,0.47625732421875,"graphicalMCP"
0.7470703125,0.74493408203125,0.4537353515625,0.48895263671875,"graphicalMCP"
0.66192626953125,0.65960693359375,0.42779541015625,0.4249267578125,"graphicalMCP"
0.63592529296875,0.56134033203125,0.387451171875,0.38555908203125,"graphicalMCP"
0.57171630859375,0.6572265625,0.36492919921875,0.58367919921875,"graphicalMCP"
0.69171142578125,0.661376953125,0.44110107421875,0.47100830078125,"graphicalMCP"
0.533203125,0.5361328125,0.41436767578125,0.458740234375,"graphicalMCP"
0.8243408203125,0.86163330078125,0.4989013671875,0.7479248046875,"graphicalMCP"
0.6849365234375,0.78765869140625,0.53118896484375,0.52508544921875,"graphicalMCP"
0.7132568359375,0.69049072265625,0.6461181640625,0.51385498046875,"graphicalMCP"
0.5450439453125,0.607177734375,0.39239501953125,0.49017333984375,"graphicalMCP"
0.82049560546875,0.8636474609375,0.53167724609375,0.60369873046875,"graphicalMCP"
0.521484375,0.7781982421875,0.4288330078125,0.58563232421875,"graphicalMCP"
0.53143310546875,0.75579833984375,0.32427978515625,0.37646484375,"graphicalMCP"
0.595703125,0.7198486328125,0.4415283203125,0.37896728515625,"graphicalMCP"
0.82122802734375,0.76708984375,0.6612548828125,0.51336669921875,"graphicalMCP"
0.6346435546875,0.61480712890625,0.5037841796875,0.39984130859375,"graphicalMCP"
0.54937744140625,0.8162841796875,0.45916748046875,0.5513916015625,"graphicalMCP"
0.5001220703125,0.62786865234375,0.42401123046875,0.43603515625,"graphicalMCP"
0.49224853515625,0.63671875,0.38525390625,0.40570068359375,"graphicalMCP"
0.54852294921875,0.53558349609375,0.38775634765625,0.3759765625,"graphicalMCP"
0.70208740234375,0.77264404296875,0.5784912109375,0.45391845703125,"graphicalMCP"
0.574951171875,0.72076416015625,0.4608154296875,0.57806396484375,"graphicalMCP"
0.86419677734375,0.8123779296875,0.661865234375,0.5494384765625,"graphicalMCP"
0.69244384765625,0.502685546875,0.48333740234375,0.453369140625,"graphicalMCP"
0.728515625,0.665283203125,0.5794677734375,0.40411376953125,"graphicalMCP"
0.74951171875,0.8221435546875,0.532958984375,0.68505859375,"graphicalMCP"
0.809326171875,0.6192626953125,0.55938720703125,0.54534912109375,"graphicalMCP"
0.68310546875,0.56561279296875,0.5718994140625,0.4437255859375,"graphicalMCP"
0.7452392578125,0.6768798828125,0.42364501953125,0.4346923828125,"graphicalMCP"
0.63726806640625,0.779296875,0.56781005859375,0.64178466796875,"graphicalMCP"
0.8101806640625,0.83087158203125,0.41107177734375,0.48089599609375,"graphicalMCP"
0.6400146484375,0.6949462890625,0.39385986328125,0.50958251953125,"graphicalMCP"
0.6993408203125,0.69757080078125,0.4306640625,0.3948974609375,"graphicalMCP"
0.45672607421875,0.5340576171875,0.3426513671875,0.4364013671875,"graphicalMCP"
0.50836181640625,0.4737548828125,0.3985595703125,0.32745361328125,"graphicalMCP"
0.577880859375,0.68341064453125,0.4365234375,0.6051025390625,"graphicalMCP"
0.79205322265625,0.60565185546875,0.50787353515625,0.39837646484375,"graphicalMCP"
0.453857421875,0.64691162109375,0.40972900390625,0.41815185546875,"graphicalMCP"
0.67034912109375,0.8353271484375,0.513916015625,0.54107666015625,"graphicalMCP"
0.65179443359375,0.58721923828125,0.49346923828125,0.4400634765625,"graphicalMCP"
0.6107177734375,0.50030517578125,0.4949951171875,0.40130615234375,"graphicalMCP"
0.65289306640625,0.64422607421875,0.5694580078125,0.51678466796875,"graphicalMCP"
0.60919189453125,0.830810546875,0.45989990234375,0.69384765625,"graphicalMCP"
0.47705078125,0.68878173828125,0.31097412109375,0.52484130859375,"graphicalMCP"
0.51031494140625,0.77008056640625,0.46148681640625,0.5521240234375,"graphicalMCP"
0.4556884765625,0.45672607421875,0.388916015625,0.384521484375,"graphicalMCP"
0.62860107421875,0.75341796875,0.5391845703125,0.6441650390625,"graphicalMCP"
0.50592041015625,0.49114990234375,0.36065673828125,0.40008544921875,"graphicalMCP"
0.6702880859375,0.5609130859375,0.5877685546875,0.35736083984375,"graphicalMCP"
0.61297607421875,0.6656494140625,0.53936767578125,0.38116455078125,"graphicalMCP"
0.5958251953125,0.5206298828125,0.53106689453125,0.4095458984375,"graphicalMCP"
0.56561279296875,0.7777099609375,0.34881591796875,0.3863525390625,"graphicalMCP"
0.501220703125,0.6839599609375,0.42010498046875,0.5111083984375,"gMCP"
0.79925537109375,0.70806884765625,0.39898681640625,0.43927001953125,"gMCP"
0.7869873046875,0.6278076171875,0.55810546875,0.535400390625,"gMCP"
0.6177978515625,0.784423828125,0.545654296875,0.565185546875,"gMCP"
0.53497314453125,0.76544189453125,0.49908447265625,0.49566650390625,"gMCP"
0.530517578125,0.78851318359375,0.44586181640625,0.44549560546875,"gMCP"
0.6627197265625,0.470458984375,0.370361328125,0.3251953125,"gMCP"
0.64215087890625,0.69097900390625,0.4232177734375,0.39361572265625,"gMCP"
0.58782958984375,0.697265625,0.38299560546875,0.5574951171875,"gMCP"
0.60504150390625,0.62860107421875,0.5506591796875,0.38134765625,"gMCP"
0.55889892578125,0.770263671875,0.49755859375,0.582763671875,"gMCP"
0.6136474609375,0.7535400390625,0.47760009765625,0.4283447265625,"gMCP"
0.47515869140625,0.590576171875,0.3197021484375,0.39862060546875,"gMCP"
0.7196044921875,0.49298095703125,0.43829345703125,0.3919677734375,"gMCP"
0.57916259765625,0.6434326171875,0.48675537109375,0.45111083984375,"gMCP"
0.80743408203125,0.55523681640625,0.61749267578125,0.50152587890625,"gMCP"
0.60772705078125,0.8602294921875,0.54510498046875,0.59136962890625,"gMCP"
0.6998291015625,0.583740234375,0.56744384765625,0.37255859375,"gMCP"
0.8408203125,0.66021728515625,0.695556640625,0.60491943359375,"gMCP"
0.495849609375,0.57373046875,0.321533203125,0.5174560546875,"gMCP"
0.498291015625,0.74786376953125,0.454345703125,0.53045654296875,"gMCP"
0.5986328125,0.66094970703125,0.38763427734375,0.36590576171875,"gMCP"
0.59161376953125,0.562255859375,0.50628662109375,0.5108642578125,"gMCP"
0.76739501953125,0.76605224609375,0.641845703125,0.505859375,"gMCP"
0.8409423828125,0.58050537109375,0.51239013671875,0.39794921875,"gMCP"
0.71923828125,0.494140625,0.54473876953125,0.370849609375,"gMCP"
0.590087890625,0.63677978515625,0.5478515625,0.57861328125,"gMCP"
0.51287841796875,0.85223388671875,0.421875,0.680908203125,"gMCP"
0.66534423828125,0.533935546875,0.56201171875,0.40350341796875,"gMCP"
0.8394775390625,0.85943603515625,0.74896240234375,0.59234619140625,"gMCP"
0.70751953125,0.50421142578125,0.4554443359375,0.44134521484375,"gMCP"
0.49053955078125,0.69683837890625,0.42120361328125,0.5455322265625,"gMCP"
0.652099609375,0.6865234375,0.5478515625,0.60369873046875,"gMCP"
0.4691162109375,0.6744384765625,0.3343505859375,0.4237060546875,"gMCP"
0.63165283203125,0.737548828125,0.57513427734375,0.65875244140625,"gMCP"
0.72259521484375,0.56927490234375,0.5703125,0.375732421875,"gMCP"
0.55230712890625,0.6722412109375,0.51019287109375,0.510498046875,"gMCP"
0.55303955078125,0.6473388671875,0.44696044921875,0.39031982421875,"gMCP"
0.76959228515625,0.60455322265625,0.66546630859375,0.48687744140625,"gMCP"
0.47747802734375,0.7314453125,0.34844970703125,0.614990234375,"gMCP"
0.63116455078125,0.83953857421875,0.57171630859375,0.67059326171875,"gMCP"
0.6109619140625,0.7882080078125,0.44427490234375,0.6690673828125,"gMCP"
0.82989501953125,0.58380126953125,0.4193115234375,0.53863525390625,"gMCP"
0.709228515625,0.64654541015625,0.39898681640625,0.58819580078125,"gMCP"
0.6949462890625,0.6883544921875,0.5174560546875,0.50579833984375,"gMCP"
0.47344970703125,0.5958251953125,0.34942626953125,0.5091552734375,"gMCP"
0.48114013671875,0.4468994140625,0.32708740234375,0.3836669921875,"gMCP"
0.85675048828125,0.60076904296875,0.65155029296875,0.4783935546875,"gMCP"
0.7413330078125,0.74462890625,0.45440673828125,0.4976806640625,"gMCP"
0.6605224609375,0.65374755859375,0.4267578125,0.42510986328125,"gMCP"
0.63677978515625,0.566650390625,0.3883056640625,0.38604736328125,"gMCP"
0.576171875,0.64892578125,0.36492919921875,0.57794189453125,"gMCP"
0.68890380859375,0.66168212890625,0.4361572265625,0.470703125,"gMCP"
0.53485107421875,0.53851318359375,0.41314697265625,0.4586181640625,"gMCP"
0.8258056640625,0.86651611328125,0.49810791015625,0.7496337890625,"gMCP"
0.67999267578125,0.78424072265625,0.52508544921875,0.52264404296875,"gMCP"
0.7108154296875,0.6968994140625,0.6422119140625,0.51861572265625,"gMCP"
0.54876708984375,0.61407470703125,0.39532470703125,0.49859619140625,"gMCP"
0.817626953125,0.86590576171875,0.53021240234375,0.59576416015625,"gMCP"
0.522705078125,0.78021240234375,0.42840576171875,0.58721923828125,"gMCP"
0.53082275390625,0.75689697265625,0.32232666015625,0.3721923828125,"gMCP"
0.60028076171875,0.718017578125,0.447021484375,0.37628173828125,"gMCP"
0.81884765625,0.773193359375,0.65911865234375,0.51788330078125,"gMCP"
0.64337158203125,0.61602783203125,0.51190185546875,0.401611328125,"gMCP"
0.5528564453125,0.81658935546875,0.46368408203125,0.55474853515625,"gMCP"
0.50201416015625,0.63128662109375,0.42950439453125,0.4383544921875,"gMCP"
0.4951171875,0.63897705078125,0.38714599609375,0.407470703125,"gMCP"
0.5494384765625,0.537109375,0.39117431640625,0.37701416015625,"gMCP"
0.70672607421875,0.7764892578125,0.58538818359375,0.46026611328125,"gMCP"
0.56549072265625,0.72137451171875,0.454833984375,0.57476806640625,"gMCP"
0.8619384765625,0.80682373046875,0.65570068359375,0.54486083984375,"gMCP"
0.6949462890625,0.4993896484375,0.480224609375,0.44830322265625,"gMCP"
0.73614501953125,0.66839599609375,0.585693359375,0.40484619140625,"gMCP"
0.75,0.8250732421875,0.5308837890625,0.6826171875,"gMCP"
0.81561279296875,0.61529541015625,0.56378173828125,0.54718017578125,"gMCP"
0.69317626953125,0.5706787109375,0.5860595703125,0.4510498046875,"gMCP"
0.74444580078125,0.679931640625,0.425048828125,0.43505859375,"gMCP"
0.63665771484375,0.7818603515625,0.5670166015625,0.643798828125,"gMCP"
0.81201171875,0.83514404296875,0.41583251953125,0.488525390625,"gMCP"
0.63946533203125,0.69830322265625,0.39263916015625,0.50830078125,"gMCP"
0.703125,0.70086669921875,0.43328857421875,0.400634765625,"gMCP"
0.45721435546875,0.5361328125,0.34649658203125,0.4398193359375,"gMCP"
0.50909423828125,0.48236083984375,0.39886474609375,0.3323974609375,"gMCP"
0.5814208984375,0.6844482421875,0.44024658203125,0.60797119140625,"gMCP"
0.79046630859375,0.60345458984375,0.5042724609375,0.397705078125,"gMCP"
0.4619140625,0.6475830078125,0.4161376953125,0.4210205078125,"gMCP"
0.67010498046875,0.83221435546875,0.51300048828125,0.54498291015625,"gMCP"
0.65789794921875,0.59375,0.50103759765625,0.44720458984375,"gMCP"
0.6044921875,0.49853515625,0.4898681640625,0.39892578125,"gMCP"
0.65814208984375,0.65399169921875,0.57373046875,0.52960205078125,"gMCP"
0.614013671875,0.83447265625,0.46612548828125,0.699951171875,"gMCP"
0.48272705078125,0.6868896484375,0.31103515625,0.525146484375,"gMCP"
0.5177001953125,0.7691650390625,0.4686279296875,0.552490234375,"gMCP"
0.45074462890625,0.4522705078125,0.38385009765625,0.376708984375,"gMCP"
0.62799072265625,0.75189208984375,0.53607177734375,0.6427001953125,"gMCP"
0.50726318359375,0.493408203125,0.36468505859375,0.40374755859375,"gMCP"
0.67022705078125,0.55706787109375,0.58648681640625,0.35235595703125,"gMCP"
0.61297607421875,0.6617431640625,0.539306640625,0.3740234375,"gMCP"
0.5966796875,0.52325439453125,0.53192138671875,0.41265869140625,"gMCP"
0.564453125,0.77874755859375,0.347412109375,0.389892578125,"gMCP"
